/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
408,Process,3510-02,Train 1,LSU-CC-P-07,3510-02-03,3510-TH-010,CCD Thickener 4 Rake Mechanism,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+ELE+INS,,PIL(MCC7),,TBD,,"3个A类尾项，1、电机螺栓紧固（厂家到货），2、电机底座螺栓紧固（厂家到货），3、浓密机搅拌桨有间隙测量问题，已提交TQ-001734，
TQ回复：等待厂家回复

4月18日：业主提供回收油桶，清洗完毕后放油。",N/A,"电气：
RQI包： PR2ME-PIL-QTY-65-HOP-3510-02-03，4月12日已提交申请最终走查；

仪表：
RQI包： PR2ME-PIL-QTY-70-HOP-3510-02-03，预计4月21日报验
",,,,,N/A,,,,,,,,TRUE,3510-02-03,,,,FALSE,FALSE,FALSE,1,1,,
409,Process,3510-02,Train 1,LSU-CC-P-07,3510-02-04,3510-TK-001,CCD Thickener 4 Tank,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,TBD,,"RQI：3500-30288

2个A类尾项：1、钉耙于罐子的间隙过大，2、加注润滑油；第1个尾项TQ已回复：等待厂家回复",PR2ME-PIL-QTY-50-HOP-CC-3510-02-04,"电气：N/A

仪表：
RQI包：PR2ME3500-PIL-QTY-RQI-60014，预计4月22日报验",,,,,A - Proceed,2026/4/6,,,Partial,2026/4/6,Partial,2026/4/6,TRUE,3510-02-04,,PR2ME-PIL-QTY-50-HOP-CC-3510-02-04,,FALSE,TRUE,FALSE,0,1,,
410,Process,3510-02,Train 1,LSU-CC-P-07,3510-02-05,3510-PU-402,CCD Thickener 4 Underflow Pump 1 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-3510-02-05,PR2ME-PIL-QTY-50-HOP-CC-3510-02-05,"电气：
RQI包:PR2ME-PIL-QTY-65-HOP-3510-02-05，4月19日已提交申请最终走查
20日未走查
仪表：
RQI包:PR2ME-PIL-QTY-70-HOP-3510-02-05,4月17日已提交申请最终走查
20日未走查",,,A - Proceed,2026/4/17,A - Proceed,2026/4/17,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3510-02-05,PR2ME-PIL-QTY-59-HOP-3510-02-05,PR2ME-PIL-QTY-50-HOP-CC-3510-02-05,,TRUE,TRUE,FALSE,1,1,,
411,Process,3510-02,Train 1,LSU-CC-P-07,3510-02-06,3510-PU-403,CCD Thickener 4 Underflow Pump 2 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-3510-02-06,PR2ME-PIL-QTY-50-HOP-WF-3510-02-06,"电气：
RQI包: PR2ME-PIL-QTY-65-HOP-3510-02-06,4月17日已提交申请最终走查。

仪表：
RQI包：
PR2ME-PIL-QTY-70-HOP-3510-02-06,4月17日已提交申请最终走查。
",,,A - Proceed,2026/4/17,A - Proceed,2026/4/20,Issued for Review / Approval,,Partial,2026/4/20,Partial,2026/4/17,TRUE,3510-02-06,PR2ME-PIL-QTY-59-HOP-3510-02-06,PR2ME-PIL-QTY-50-HOP-WF-3510-02-06,,TRUE,TRUE,FALSE,1,1,,
412,Process,3510-02,Train 1,LSU-CC-P-07,3510-02-07,,CCD Thickener 4 Undefflow to Feed Boxes,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),PIP+INS,,PIL(MCC7),,TBD,,N/A,"一共5条管线，一个包验收。管道安装完成。
4月18日：计划4月19日申请尾项关闭
4月20日关闭尾项RQI：40299，现场尾项未处理完成","电气：N/A
仪表：
RQI包：PR2ME-PIL-QTY-70-HOP-3510-02-07
，4月19日已提交申请现场走查

",,,N/A,,,,,,,,,,TRUE,3510-02-07,,,,FALSE,FALSE,FALSE,0,1,,
413,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-01,3510-BX-501,CCD Thickener 5 Feed Box,23-Mar-2026,13-Apr-2026,23-Mar-2026,-21,16,(D:-21d) (C),MEC+PIP,,PIL(MCC7),UPLOADED TO ACONEX,7-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3510-03-01,PR2ME-PIL-QTY-50-HOP-CC-3510-03-01,N/A,,,A - Proceed,2026/4/13,A - Proceed,2026/1/29,N/A,,Subsystem C1C Ready,2026/4/13,Subsystem C1C Ready,2026/4/13,TRUE,3510-03-01,PR2ME-PIL-QTY-59-HOP-3510-03-01,PR2ME-PIL-QTY-50-HOP-CC-3510-03-01,,TRUE,TRUE,FALSE,0,0,,
414,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-02,3510-TH-011,CCD Thickener 5 Rake Mechanism,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+ELE+INS,,PIL(MCC7),,TBD,,"3个A类尾项，1、电机螺栓紧固（厂家到货），2、电机底座螺栓紧固（厂家到货），3、浓密机搅拌桨有间隙测量问题，已提交TQ-001734，
TQ回复：等待厂家回复
4月18日：业主提供回收油桶，清洗完毕后放油。",N/A,"电气：一个CP柜，4根电缆，
PR2ME-3500-PIL-QTY-RQI-50082
所有A类尾项已关闭完成；
CCD浓密机提升电机与驱动齿轮电机缺少控制线和控制箱，已提交TQ（TECHQ-001955），截止4月17日未回复
RQI包:PR2ME-PIL-QTY-65-HOP-3510-03-02,走查时间待定

仪表：
预计4月27日报验；
",,,,,N/A,,,,,,,,TRUE,3510-03-02,,,,FALSE,FALSE,FALSE,1,1,,
415,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-03,3510-TK-002,CCD Thickener 5 Tank,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,TBD,,"RQI：3500-30288

2个A类尾项：1、钉耙于罐子的间隙过大，2、加注润滑油；第1个尾项TQ已回复：等待厂家回复",PR2ME-PIL-QTY-50-HOP-PRW-3510-03-03,"仪表：PR2ME-PIL-QTY-70-HOP-3510-03-03
计划：4月22报验
电气：N/A；",,,,,A - Proceed,2026/4/13,,,Partial,2026/4/13,Partial,2026/4/13,TRUE,3510-03-03,,PR2ME-PIL-QTY-50-HOP-PRW-3510-03-03,,FALSE,TRUE,FALSE,0,1,,
416,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-04,3510-PU-502,CCD Thickener 5 Underflow Pump 1 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,20-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3510-03-04,"管道安装及验收完成。
4月18日：正在拆除仪表等不能参与压力试验的构件，安装试验工装。等待A类尾项处理","电气：PR2ME-PIL-QTY-65-HOP-3510-03-04


仪表：
 PR2ME-3500-PIL-QTY-RQI-60017，
RQI包:PR2ME-PIL-QTY-70-HOP-3510-03-04,
剩余4项为气动阀的气源管缺少转换接头，已提交TQ（TQ-001998)未回复,需业主重新采购，报验时间待定；",,,A - Proceed,2026/4/17,,,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3510-03-04,PR2ME-PIL-QTY-59-HOP-3510-03-04,,PR2ME-PIL-QTY-65-HOP-3510-03-04,TRUE,FALSE,FALSE,1,1,,
417,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-05,3510-PU-503,CCD Thickener 5 Underflow Pump 2 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,20-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3510-03-05,4月18日：正在拆除流量计压力表等不能参与压力试验构件并安装试压工装。等待A类尾项处理,"电气：
RQI包：PR2ME-PIL-QTY-65-HOP-3510-03-05,4月17日已报验。

仪表：
RQI包:PR2ME-PIL-QTY-70-HOP-3510-03-05，4月15日已报验
",,,A - Proceed,2026/4/17,,,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3510-03-05,PR2ME-PIL-QTY-59-HOP-3510-03-05,,,TRUE,FALSE,FALSE,1,1,,
418,Process,3510-03,Train 1,LSU-CC-P-07,3510-03-06,,CCD Thickener 5 Underflow to Feed Boxes,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),PIP+INS,,PIL(MCC7),,TBD,,N/A,4月18日：等待4月20日RT检测后查线。,"电气：N/A      
                                                                              
仪表：
RQI包
PR2ME-PIL-QTY-70-HOP-3510-03-06，4月19日已提交申请最终走查",,,N/A,,,,,,,,,,TRUE,3510-03-06,,,,FALSE,FALSE,FALSE,0,1,,
419,Process,3510-04,Train 1,LSU-CC-P-07,3510-04-01,3510-BX-601,CCD Thickener 6 Feed Box,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,TBD,,PR2ME-PIL-QTY-59-HOP-3510-04-01,4月18日：正在进行压力试验注水，计划4月20日现场验收。,"电气：N/A
仪表：
RQI包:PR2ME-PIL-QTY-70-HOP-3510-04-01,4月16日已提交申请最终走查。",,,A - Proceed,2026/4/13,,,,,Partial,2026/4/13,Partial,2026/4/13,TRUE,3510-04-01,PR2ME-PIL-QTY-59-HOP-3510-04-01,,,TRUE,FALSE,FALSE,0,1,,
420,Process,3510-04,Train 1,LSU-CC-P-07,3510-04-02,3510-TH-012,CCD Thickener 6 Rake Mechanism,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d)(P),MEC+PIP+ELE+INS,,PIL(MCC7),,TBD,,"3个A类尾项，1、电机螺栓紧固（厂家到货），2、电机底座螺栓紧固（厂家到货），3、浓密机搅拌桨有间隙测量问题，已提交TQ-001734
TQ回复：等待厂家回复
4月18日：业主提供回收油桶，清洗完毕后放油。",PR2ME-PIL-QTY-50-HOP-WF-3510-04-02,"电气：低压电缆：PR2ME-3500-PIL-QTY-RQI-50084，A类尾项已关闭；
PR2ME-3500-PIL-QTY-RQI-50088，A类尾项已关闭；
电机测试-PR2ME3500-PIL-QTY-RQI-50039已关闭；
CCD浓密机提升电机与驱动齿轮电机缺少控制线和控制箱，已提交TQ（TECHQ-001955），截止4月17日未回复；
RQI包报验时间待定。

仪表：PR2ME-PIL-QTY-70-HOP-3510-04-01
预计4月25日报验
",,,,,A - Proceed,2026/1/29,,,Partial,2026/1/29,Partial,2026/1/29,TRUE,3510-04-02,,PR2ME-PIL-QTY-50-HOP-WF-3510-04-02,,FALSE,TRUE,FALSE,1,1,,
421,Process,3510-04,Train 1,LSU-CC-P-07,3510-04-03,3510-TK-003,CCD Thickener 6 Tank,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,TBD,,"RQI：3500-30288

2个A类尾项：1、钉耙于罐子的间隙过大，2、加注润滑油；第1个尾项TQ已回复：等待厂家回复","4月18日：申请关闭A类尾项
4月20日RQI:40299，现场尾项未处理完成","电气：N/A
仪表：
RQI包预计4月26日报验。",,,,,,,,,,,,,TRUE,3510-04-03,,,,FALSE,FALSE,FALSE,0,1,,
422,Process,3510-04,Train 1,LSU-CC-P-07,3510-04-04,3510-PU-602,CCD Thickener 6 Underflow Pump 1,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,20-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3510-04-04,"4月18日：正在进行压力试验注水，计划4月20日现场验收。
4月20日关闭尾项RQI：40297，关闭尾项完成，等待pims上传尾项","仪表：
预计4月21日报验
电气： 电机测试PR2ME-3500-PIL-QTY-RQI-50019已关闭；
LCS及电缆安装测试：PR2ME-3500-PIL-QTY-RQI-50086 已关闭；
A类尾项已关闭完成；
预计4月21日报验。",,,A - Proceed,2026/4/17,,,,,Partial,2026/4/17,,,TRUE,3510-04-04,PR2ME-PIL-QTY-59-HOP-3510-04-04,,,TRUE,FALSE,FALSE,1,1,,
423,Process,3510-04,Train 1,LSU-CC-P-07,3510-04-05,3510-PU-603,CCD Thickener 6 Underflow Pump 2,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,20-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3510-04-05,4月18日：正在进行压力试验注水，计划4月20日现场验收。,"电气：电机测试PR2ME-3500-PIL-QTY-RQI-50019已关闭；
LCS及电缆安装测试：PR2ME-3500-PIL-QTY-RQI-50087；
A类尾项已关闭完成；
预计4月21日报验。

仪表：
PR2ME-3500-PIL-QTY-RQI-60019，

RQI包:PR2ME-PIL-QTY-70-HOP-3510-04-05,
剩余4项为气动阀的气源管缺少转换接头，已提交TQ（TQ-001998）未回复，需业主重新采购；提交时间待定",,,A - Proceed,2026/4/17,,,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3510-04-05,PR2ME-PIL-QTY-59-HOP-3510-04-05,,,TRUE,FALSE,FALSE,1,1,,
424,Process,3530-01,Train 1,LSU-CC-P-07,3530-01-01,39-TK-001,Concentrate Storage Tank 1 & Agitator,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP,,PIL(MCC7),,TBD,"PIP: Piping installation to be completed after the Nozzle installed by Operation team.


储罐需新增加NOZZLE口，此口由运营团队制作安装，待其安装完成后，七冶进行配管。",N/A,"此管道与老厂区储罐连接，储罐需新增加NOZZLE口，此口由运营团队制作安装，待其安装完成后，七冶进行配管。
4月18日：经与业主确认，运营开始制作时间待定","电气：N/A ,老厂设备；非PIL范围；
仪表：353-YV-0096,需等老厂停机后进行开孔安装,
PR2ME-3500-PIL-QTY-RQI-60009；
RQI包走查时间待定",,,N/A,,,,,,,,,,TRUE,3530-01-01,,,,FALSE,FALSE,FALSE,0,1,,
425,Process,3530-01,Train 1,LSU-CC-P-07,3530-01-02,39-TK-002,Concentrate Storage Tank 2 & Agitator,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,TBD,"PIP: Piping installation to be completed after the Nozzle installed by Operation team.


储罐需新增加NOZZLE口，此口由运营团队制作安装，待其安装完成后，七冶进行配管。",N/A,"此管道与老厂区储罐连接，储罐需新增加NOZZLE口，此口由运营团队制作安装，待其安装完成后，七冶进行配管。
4月18日：经与业主确认，运营开始制作时间待定","电气：N/A ,老厂设备，非PIL范围；
仪表：353-YV-0099，需等老厂停机后进行开孔安装,
PR2ME-3500-PIL-QTY-RQI-60020，
RQI包报验待定",电气：老厂设备，非PIL范围；,,N/A,,,,,,,,,,TRUE,3530-01-02,,,,FALSE,FALSE,FALSE,0,1,,
426,Process,3530-01,Train 1,LSU-CC-P-07,3530-01-03,3530-TK-015,Concentrate Storage Tank 3 & Agitator & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(Important) (D:-28d)(P),MEC+PIP+ELE+INS,,PIL(MCC7),,TBD,,"PR2ME-3500-PIL-QTY-59-HOP-0001
PR2ME-PIL-QTY-59-HOP-3530-01-03","
4月18日：现场验收完成，待签字","电气：PR2ME-PIL-QTY-65-HOP-3530-01-03
已关闭
仪表：PR2ME-PIL-QTY-70-HOP-3530-01-03，预计4月22日报验",,,"A - Proceed
Issued for Review / Approval",2026/3/13,,,,,,,,,TRUE,3530-01-03,"PR2ME-3500-PIL-QTY-59-HOP-0001
PR2ME-PIL-QTY-59-HOP-3530-01-03",,,TRUE,FALSE,FALSE,1,1,,
427,Process,3530-01,Train 1,LSU-CC-P-07,3530-01-04,3530-BX-002,Concentrate Storage Distribution Box,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,10-Apr-2025,,PR2ME-PIL-QTY-59-HOP-3530-01-04,"
4月18日：等待4月22日做RT检测后查线","仪表：PR2ME-PIL-QTY-70-HOP-3530-01-04，预计4月25日报验
电气：N/A",,,A - Proceed,2026/4/13,,,,,Partial,2026/4/13,Partial,2026/4/13,TRUE,3530-01-04,PR2ME-PIL-QTY-59-HOP-3530-01-04,,,TRUE,FALSE,FALSE,0,1,,
428,Process,3530-01,Train 1,LSU-CC-P-07,3530-01-05,3530-PU-031,Concentrate Storage Area Sump Pump 1,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,10-Apr-2025,,4月20日：HOP于4月20日提交到阿曼，正在审核,PR2ME-PIL-QTY-50-HOP-SP-3530-01-05,"电气：PR2ME-PIL-QTY-65-HOP-3530-01-05
预计4月22日报验

仪表：PR2ME-PIL-QTY-70-HOP-3530-01-05
预计4月20日申请走查",,,,,A - Proceed,2026/4/2,,,Partial,2026/4/2,Partial,2026/4/2,TRUE,3530-01-05,,PR2ME-PIL-QTY-50-HOP-SP-3530-01-05,,FALSE,TRUE,FALSE,1,1,,
429,Process,3530-02,Train 1,LSU-CC-P-07,3530-02-01,3530-PU-021,Concentrate Storage Charging Pump 3 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,21-Apr-2026,,4月20日：HOP于4月20日提交到阿曼，正在审核,"
4月19日：A类尾项现场验收完成，等待pims上传系统","电气：PR2ME-PIL-QTY-65-HOP-3530-02-01
预计4月20日报验。

仪表：PR2ME-PIL-QTY-70-HOP-3530-02-01
预计4月24日报验。",,,,,,,,,,,,,TRUE,3530-02-01,,,,FALSE,FALSE,FALSE,1,1,,
430,Process,3530-02,Train 1,LSU-CC-P-07,3530-02-02,3530-PU-027,Concentrate Storage Charging Pump 4 & VSD,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+ELE+INS,,PIL(MCC7),,21-Apr-2026,,4月20日：HOP于4月20日提交到阿曼，正在审核,PR2ME-PIL-QTY-50-HOP-CC-3530-02-02,"电气：PR2ME-PIL-QTY-65-HOP-3530-02-02
预计4月24日报验。

仪表：PR2ME-PIL-QTY-70-HOP-3530-02-02
预计4月20日申请最终走查。",,,,,A - Proceed,2026/4/17,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3530-02-02,,PR2ME-PIL-QTY-50-HOP-CC-3530-02-02,,FALSE,TRUE,FALSE,1,1,,
431,Process,3530-02,Train 1,LSU-CC-P-07,3530-02-03,3530-FL-001,Concentrate Charging Pump Discharge Strainers 1 & 2,23-Mar-2026,20-Apr-2026,23-Mar-2026,-28,17,(D:-28d),MEC+PIP+INS,,PIL(MCC7),,21-Apr-2026,,PR2ME-PIL-QTY-59-HOP-3530-02-03,"
4月18日：4月22日做UT检测后查线","仪表：PR2ME-PIL-QTY-70-HOP-3530-02-03，4月20日申请最终走查
电气：N/A",,,A - Proceed,2026/4/17,,,,,Partial,2026/4/17,Partial,2026/4/17,TRUE,3530-02-03,PR2ME-PIL-QTY-59-HOP-3530-02-03,,,TRUE,FALSE,FALSE,1,1,,
432,Process,3510-90,Train 1,LSU-CC-P-07,3510-90-01,3510-HT-002/003,CCD Thickener 4 Underflow Pump Maintenance Trolleys 1 & 2,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,2026/3/28,,PR2ME-PIL-QTY-59-HOP-3510-90-01,N/A,N/A,手动葫芦,,A - Proceed,2026/3/31,N/A,,N/A,,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3510-90-01,PR2ME-PIL-QTY-59-HOP-3510-90-01,,,TRUE,FALSE,FALSE,0,0,,
433,Process,3510-90,Train 1,LSU-CC-P-07,3510-90-02,3510-HT-005/007,CCD Thickener 5 Underflow Pump Maintenance Trolley 1 & 2,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,2026/3/28,,PR2ME-PIL-QTY-59-HOP-3510-90-02,N/A,N/A,手动葫芦,,A - Proceed,2026/3/31,N/A,,N/A,,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3510-90-02,PR2ME-PIL-QTY-59-HOP-3510-90-02,,,TRUE,FALSE,FALSE,0,0,,
434,Process,3510-90,Train 1,LSU-CC-P-07,3510-90-03,3510-HT-008/009,CCD Thickener 6 Underflow Pump Maintenance Trolley 1 & 2,23-Mar-2026,30-Mar-2026,23-Mar-2026,-7,14,(D:-8d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,2026/3/28,,PR2ME-PIL-QTY-59-HOP-3510-90-03,N/A,N/A,手动葫芦,,A - Proceed,2026/3/31,N/A,,N/A,,Subsystem C1C Ready,2026/3/31,Subsystem C1C Ready,2026/3/31,TRUE,3510-90-03,PR2ME-PIL-QTY-59-HOP-3510-90-03,,,TRUE,FALSE,FALSE,0,0,,
436,,3410,,LSU-CC-P-08,,,Sulfide Coarse Cleaner Flotation & Regrinding,,,,0,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
437,Process,3410-01,Train 1,LSU-CC-P-08,3410-01-01,3411-PU-171,Coarse Cleaner Area Sump Pump,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,15-Apr-2026,"①MEC: waiting for first filling oil to the motor to complete the HOP
",设备注油后提交HOP,PR2ME-PIL-QTY-50-HOP-SP-3410-01-01,"电气：无A类尾项
阿曼反馈修改PR2ME-PIL-QTY-65-HOP-3410-01-01
计划4月23日递交至阿曼审核


仪表：
问题：
计划4月30日子系统现场报验",,,,,A - Proceed,2026/4/9,,,Partial,2026/4/9,Partial,2026/4/9,TRUE,3410-01-01,,PR2ME-PIL-QTY-50-HOP-SP-3410-01-01,,FALSE,TRUE,FALSE,,,,
438,Process,3410-01,Train 1,LSU-CC-P-08,3410-01-02,3411-TK-007,Coarse Cleaner Surge Tank & Agitator,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d)(P),MEC+PIP+ELE+INS,,PIL(MCC15),,17-Apr-2026,,"PR2ME-3400-PIL-QTY-59-HOP-0001
4月10日，减速机与法兰连接螺栓已解决，3411-AG-007最终验收计划4月12日报验。
报验被AMMANqc推迟，AMMANqc 提出需要搅拌轴对中报告，4月18日上午与QC讨论
","
1、3400管线8条管线。

下一步工作计划：
4月19日验收完成，10A类尾项计划4月23日关闭完成。
","电气：
阿曼反馈修改，计划4月23日递交至阿曼审核PR2ME-PIL-QTY-65-HOP-3410-01-02

仪表：
计划4月29日子系统现场报验",,,A - Proceed,,,,,,Partial,,,,TRUE,3410-01-02,PR2ME-3400-PIL-QTY-59-HOP-0001,,,FALSE,FALSE,FALSE,,,,
439,Process,3410-02,Train 1,LSU-CC-P-08,3410-02-01,3411-PU-061,Coarse Cleaner Flotation Column 1 Feed Pump & VSD,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①MECH: waiting for first filling oil to the motor to complete the HOP ,设备注油后提交HOP,PR2ME-PIL-QTY-50-HOP-GWP-3410-02-01,"电气：无A类尾项
问题：
计划4月23日子系统现场报验


仪表：
问题：
计划4月29日子系统现场报验",,,,,A - Proceed,2026/4/15,,,Partial,2026/4/15,Partial,2026/4/15,TRUE,3410-02-01,,PR2ME-PIL-QTY-50-HOP-GWP-3410-02-01,,FALSE,TRUE,FALSE,,,,
440,Process,3410-02,Train 1,LSU-CC-P-08,3410-02-02,3411-PU-063,Coarse Cleaner Flotation Column Standby Feed Pump & VSD,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,TBD,①MECH: waiting for first filling oil to the motor to complete the HOP ,设备注油后提交HOP,PR2ME-PIL-QTY-50-HOP-FC-3410-02-02,"电气：无A类尾项
问题：
计划4月23日子系统现场报验


仪表：
问题：
计划4月30日子系统现场报验",,,,,Issued for Review / Approval,2025/11/22,,,,,,,TRUE,3410-02-02,,PR2ME-PIL-QTY-50-HOP-FC-3410-02-02,,FALSE,TRUE,FALSE,,,,
441,Process,3410-02,Train 1,LSU-CC-P-08,3410-02-03,3411-FU-005,Coarse Cleaner Flotation Column 1,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d)(P),MEC+PIP+INS,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3410-02-03,"""1、包内含有15条管道，未开始验收
3400管线15条管线，完成9条，报验0条。
2、问题：缺少BAV09DN25球阀8个，BAV09DN40球阀1个，15MCC已报计划自行采购，预计4月底到货。

下一步工作计划：""","电气：N/A


仪表：
问题：
计划4月30日子系统现场报验",,,A - Proceed,2026/3/11,,,,,Partial,2026/3/11,Partial,2026/3/11,TRUE,3410-02-03,PR2ME-PIL-QTY-59-HOP-3410-02-03,,,TRUE,FALSE,FALSE,,,,
442,Process,3410-02,Train 1,LSU-CC-P-08,3410-02-04,3411-HO-007,Coarse Cleaner Concentrate Hopper,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d)(P),MEC+PIP+INS,,PIL(MCC15),,TBD,"Piping: Shortage DN300 Victaulic ring
Jack",PR2ME-PIL-QTY-59-HOP-3410-02-04,"""1、包内含有6条管道
3400管线6条管线，已报验完成。
2、问题
DN350沟槽环未到，最新到货信息4月底到货。
（PIL采购部：PIL采购部：最后一批沟槽材料，正在政府审批，SRN-1101D，预计5月21日到货，持续关注进展）
）
下一步工作计划：
剩余1条A类尾项缺少DN350卡环等待到货。","电气：N/A


仪表：
问题：
计划4月30日子系统现场报验",,,A - Proceed,2026/3/11,,,,,Partial,2026/3/11,Partial,2026/3/11,TRUE,3410-02-04,PR2ME-PIL-QTY-59-HOP-3410-02-04,,,TRUE,FALSE,FALSE,,,,
443,Process,3410-03,Train 1,LSU-CC-P-08,3410-03-01,3411-PU-062,Coarse Cleaner Flotation Column 2 Feed Pump & VSD,30-Mar-2026,20-Apr-2026,30-Mar-2026,-21,17,(D:-21d),MEC+PIP+ELE+INS,,PIL(MCC15),,15-Apr-2026,MECH: waiting for first filling oil to the motor to complete the HOP,设备注油后提交HOP,PR2ME-PIL-QTY-50-HOP-GWP-3410-03-01,"电气：无A类尾项
问题：
计划4月23日子系统现场报验


仪表：
问题：
计划4月30日子系统现场报验
",,,,,A - Proceed,2026/4/15,,,Partial,2026/4/15,Partial,2026/4/15,TRUE,3410-03-01,,PR2ME-PIL-QTY-50-HOP-GWP-3410-03-01,,FALSE,TRUE,FALSE,,,,
