/,Subsystem List,,,,,,,Skyline Data,,,,,,,,,,,,,,,,,Mechanical,,Piping,,E&I,,,,RCC / Aconex Report Last Week,,,,,,,,,,,,,,,,
/.,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
Remark
(Red: critical)","Priority
(1-Mill, 2-Air, 3-OLC2, 4-PRC)",Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Aconex Status,Aconex Report Date,Status,Date,Aconex Report (A - Proceed),Aconex Report Date,Area,LSU,,,Subsystem Number,Mechanical,Piping,Electrical&Instrument,一,二,三,七冶电气,七冶仪表,,
46,Process,3210-08,BOP,LSU-CC-P-54,3210-08-01,3213-FE-601,Pebble Crusher 6 Belt Feeder,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",N/A,"仪表：计划6月5日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-08-01,,,,FALSE,FALSE,FALSE,,,,
47,Process,3210-07,BOP,LSU-CC-P-54,3210-07-07,3213-ME-521,Pebble Crusher 5 Discharge Chute Inspection Hatch Hydraulic Actuator,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-07-07,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：N/A",,,A - Proceed,2026/4/9,N/A,,,,Partial,2026/4/9,Partial,2026/4/9,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-07,PR2ME-PIL-QTY-59-HOP-3210-07-07,,,TRUE,FALSE,FALSE,,,,
48,Process,3210-07,BOP,LSU-CC-P-54,3210-07-06,3213-AX-501/502,Pebble Crusher 5 Lube Air Cooled Exchanger 1 & 2,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-07-06,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：计划6月5日子系统RQI现场验收",,,A - Proceed,2026/4/15,N/A,,,,Partial,2026/4/15,Partial,2026/4/15,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-06,PR2ME-PIL-QTY-59-HOP-3210-07-06,,,TRUE,FALSE,FALSE,,,,
49,Process,3210-07,BOP,LSU-CC-P-54,3210-07-05,3213-HO-505,Pebble Crusher 5 Discharge Hopper,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-07-05,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：N/A",,,A - Proceed,2026/4/20,N/A,,,,Partial,2026/4/20,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-05,PR2ME-PIL-QTY-59-HOP-3210-07-05,,,TRUE,FALSE,FALSE,,,,
50,Process,3210-07,BOP,LSU-CC-P-54,3210-07-04,3213-LU-501,Pebble Crusher 5 Lubrication Package,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-LOL-3210-07-04,"仪表：计划6月5日子系统RQI现场验收

电气：计划6月5日子系统RQI现场验收",,,,,A - Proceed,2026/4/9,,,Partial,2026/4/9,Partial,2026/4/9,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-04,,PR2ME-PIL-QTY-50-HOP-LOL-3210-07-04,,TRUE,TRUE,FALSE,,,,
51,,2110,,LSU-CR-P-03,,,Primary Crusher 4,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
52,Process,3210-07,BOP,LSU-CC-P-54,3210-07-03,3213-HP-501,Pebble Crusher 5 Hydraulic Power Unit,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月5日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-03,,,,TRUE,FALSE,FALSE,,,,
53,Process,3210-07,BOP,LSU-CC-P-54,3210-07-02,3213-BL-501,Pebble Crusher Countershaft Box Blower & Filter,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：计划6月5日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-02,,,,TRUE,FALSE,FALSE,,,,
54,Process,3210-07,BOP,LSU-CC-P-54,3210-07-01,3213-CR-501,Pebble Crusher 5,,,,0,,,,,PIL(MCC15),,,,,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：计划6月5日子系统RQI现场验收",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-07-01,,,,TRUE,FALSE,FALSE,,,,
55,Process,3210-06,BOP,LSU-CC-P-54,3210-06-04,3213-MD-504-M1/M2,Pebble Crusher 5 Belt Feeder Retraction Wheel Blocks Drive 1 & 2,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月5日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-06-04,,,,TRUE,FALSE,FALSE,,,,
56,Process,3210-06,BOP,LSU-CC-P-54,3210-06-03,3213-MD-501,Pebble Crusher 5 Feeder Metal Detector,,,,0,,,,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-06-03,N/A,"仪表：计划6月5日子系统RQI现场验收

电气：N/A",,,A - Proceed,2026/4/9,N/A,,,,Partial,2026/4/9,Partial,2026/4/9,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-06-03,PR2ME-PIL-QTY-59-HOP-3210-06-03,,,TRUE,FALSE,FALSE,,,,
57,Process,3210-06,BOP,LSU-CC-P-54,3210-06-02,3213-FE-504-M1,Pebble Crusher 5 Belt Feeder Motor,,,,0,,,,,PIL(MCC15),,,,,N/A,"电气：计划6月5日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-06-02,,,,TRUE,FALSE,FALSE,,,,
58,Process,3210-06,BOP,LSU-CC-P-54,3210-06-01,3213-FE-504,Pebble Crusher 5 Belt Feeder,,,,0,,,,,PIL(MCC15),,,,"所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",N/A,"仪表：计划6月5日子系统RQI现场验收

电气：N/A",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-54 Pebble Crushers,,TRUE,3210-06-01,,,,FALSE,FALSE,FALSE,,,,
59,Process,3210-05,BOP,LSU-CC-P-21,3210-05-04,3213-HP-510,Pebble Crusher Feed Bin Isolation Gate Hydraulic Power Unit,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d)(P),MEC,,PIL(MCC15),,TBD,,PR2ME-PIL-QTY-59-HOP-3210-05-04,N/A,"电气：
问题：
计划4月30日子系统RQI现场验收


仪表：N/A",,,A - Proceed,2026/4/16,N/A,,,,Partial,2026/4/16,Partial,2026/4/16,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-05-04,PR2ME-PIL-QTY-59-HOP-3210-05-04,,,TRUE,FALSE,FALSE,,,,
60,Process,3210-05,BOP,LSU-CC-P-21,3210-05-03,3213-GA-510/610/710/810 Vendor Package,Pebble Crusher Feed Bin Isolation Gates,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d)(P),MEC+ELE,,PIL(MCC15),,21-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3210-05-03,N/A,"电气：
计划4月30日子系统RQI现场验收

仪表：N/A（厂家设备）",,,A - Proceed,2026/3/25,N/A,,,,Partial,2026/3/25,Partial,2026/3/25,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-05-03,PR2ME-PIL-QTY-59-HOP-3210-05-03,,,TRUE,FALSE,FALSE,,,,
61,Process,3210-05,BOP,LSU-CC-P-21,3210-05-02,3213-BN-502/601/701/801,Pebble Crusher Feed Bins,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-39d) (C),MEC+INS,,PIL(MCC15),UPLOADED TO ACONEX,25-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3210-05-02,N/A,PR2ME-PIL-QTY-70-HOP-3210-05-02,,,A - Proceed,2026/4/24,N/A,,A - Proceed,2026/4/22,Subsystem C1C Ready,2026/4/24,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-05-02,PR2ME-PIL-QTY-59-HOP-3210-05-02,,PR2ME-PIL-QTY-70-HOP-3210-05-02,TRUE,FALSE,TRUE,,,,
62,Process,3210-05,BOP,LSU-CC-P-21,3210-05-01,3213-BN-002,Pebble Crusher 6 & 7 Feed Bin Combined Overflow Bunker,16-Mar-2026,1-Dec-2025,16-Mar-2026,105,49,(G:105d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,"PR2ME-3200-PIL-QTY-10-HOP-0001
PR2ME-PIL-QTY-59-HOP-3210-05-01",N/A,N/A,,,A - Proceed,2026/4/20,N/A,,N/A,,Subsystem C1C Ready,2026/4/20,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-05-01,"PR2ME-3200-PIL-QTY-10-HOP-0001
PR2ME-PIL-QTY-59-HOP-3210-05-01",,,TRUE,FALSE,FALSE,,,,
63,Process,3210-04,BOP,LSU-CC-P-21,3210-04-04,3212-CV-019-M1,Pebble Crusher Feed Conveyor Motor,16-Mar-2026,23-Mar-2026,16-Mar-2026,-7,13,(D:-9d) (C),MEC,,PIL(MCC15),,19-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3210-04-04,N/A,"电气：
4月29日子系统RQI已送至现场验收，待验收
PR2ME-3200-PIL-QTY-RQI-50119",,,A - Proceed,2026/3/25,N/A,,,,Partial,2026/3/25,Subsystem C1C Ready,2026/3/25,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-04-04,PR2ME-PIL-QTY-59-HOP-3210-04-04,,,TRUE,FALSE,FALSE,,,,
64,Process,3210-04,BOP,LSU-CC-P-21,3210-04-03,3212-SH-001,Pebble Crusher Feed Conveyor Shuttle,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE+INS,,PIL(MCC15),,TBD,"E&I: PR2ME-PIL-QTY-70-HOP-3210-04-03 submitted on 29 Apr, pending review.





4月29日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-04-03-冯为民","
此一同包含设备3212-HP-002,等待MCCR-69签署后移交。",N/A,"电气：2个A类尾项
4月27日子系统RQI已送至现场报验，待验收
PR2ME-3200-PIL-QTY-RQI-50118

仪表：(编码器无法接线，TQ-002010，未回复）
4月29日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-04-03",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-04-03,,,,FALSE,FALSE,FALSE,,,,
65,Process,3210-04,BOP,LSU-CC-P-21,3210-04-02,3212-CV-019,Pebble Crusher Feed Conveyor,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE+INS,,PIL(MCC15),,,"①MEC: 3223-CV-012/013 canopies ETA 27 May. PO 3001714964,SRN-1824
②MEC: final batch of Conveyor Guardings ETA 28 May.







1.(3223-CV-012/013)防雨罩预计5月27日到货，PO 3001714964,SRN-1824）；
2.皮带围栏未安装，最后一批预计5月28日到货

4月29日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-04-02-冯为民","所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",N/A,"电气：N/A
子系统号错误，应该是3210-04-04
4月27日子系统RQI已送至现场验收，待验收
PR2ME-3200-PIL-QTY-RQI-50119

仪表：无A类尾项
4月29日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-04-02",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-04-02,,,,FALSE,FALSE,FALSE,,,,
66,Process,3210-03,Train 1,LSU-CC-P-21,3210-03-02,3214-CV-018,Emergency Pebble Stockpile Feed Conveyor Motor,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC,,PIL(MCC15),,30-Mar-2026,,"设备号登记错误，3214-CV-018-M1
RQI(PR2ME-3200-PIL-QTY-RQI-30084)3月25日已重新提交业主签字盖章。签字后提交HOP（PR2ME-PIL-QTY-59-3210-03-02）",N/A,PR2ME-PIL-QTY-65-HOP-3210-03-02,,,,,N/A,,A - Proceed,2026/4/17,Partial,2026/4/17,Partial,2026/4/17,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-03-02,,,PR2ME-PIL-QTY-65-HOP-3210-03-02,FALSE,FALSE,TRUE,,,,
67,Process,3210-03,Train 1,LSU-CC-P-21,3210-03-01,3214-CV-018,Emergency Pebble Stockpile Feed Conveyor,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+PIP+ELE+INS,,PIL(MCC15),,,"E&I: PR2ME-PIL-QTY-70-HOP-3210-03-01 submitted on 28 Apr, pending review.





4月28日HOP包已递交至阿曼审核PR2ME-PIL-QTY-70-HOP-3210-03-01-冯为民","所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带拉绳卡扣未安装。（皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货）；
皮带围栏未安装，最后一批预计5月28日到货）括号内已发邮件已降B类。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",PR2ME-PIL-QTY-50-HOP-PRW-3210-03-01,"电气：N/A

仪表：无A类尾项
PR2ME-PIL-QTY-70-HOP-3210-03-01已签字待上传",,,,,A - Proceed,2026/3/19,,,Partial,2026/3/19,Partial,2026/3/19,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-03-01,,PR2ME-PIL-QTY-50-HOP-PRW-3210-03-01,,FALSE,TRUE,FALSE,,,,
68,,2120,,LSU-CR-P-04,,,Crushed Ore Surge Pile 2 & Conveying,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
69,Process,3210-02,Train 1,LSU-CC-P-21,3210-02-03,3211-MS-004,Pebble Crusher Feed Conveyor Belt Feeder 2 Magnet,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-02-03,N/A,"电气：
计划4月30日子系统RQI现场报验


仪表：N/A",,,A - Proceed,2026/4/20,N/A,,,,Partial,2026/4/20,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-02-03,PR2ME-PIL-QTY-59-HOP-3210-02-03,,,TRUE,FALSE,FALSE,,,,
71,Process,3210-02,Train 1,LSU-CC-P-21,3210-02-01,3211-FE-008,Pebble Crushing Feed Conveyor Belt Feeder 2,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE+INS,,PIL(MCC15),,,"①MEC: 3223-CV-012/013 canopies ETA 27 May. PO 3001714964,SRN-1824
②MEC: final batch of Conveyor Guardings ETA 28 May.







1.(3223-CV-012/013)防雨罩预计5月27日到货，PO 3001714964,SRN-1824）；
2.皮带围栏未安装，最后一批预计5月28日到货","所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货，PO 3001714964,SRN-1824）；
皮带围栏未安装，最后一批预计5月28日到货
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",N/A,"电气：
问题：
4月29日子系统RQI已送至现场报验，待验收
PR2ME-3200-PIL-QTY-RQI-50220

仪表：无A类尾项
PR2ME-PIL-QTY-70-HOP-3210-02-01已签字待上传",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-02-01,,,,FALSE,FALSE,FALSE,,,,
72,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-07,3211-MS-003,Pebble Crusher Feed Conveyor Belt Feeder 1 Magnet,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d)(P),MEC+ELE,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3210-01-07,N/A,"电气：
计划4月30日子系统RQI现场报验


仪表：N/A",,,A - Proceed,2026/4/6,N/A,,,,Partial,2026/4/6,Partial,2026/4/6,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-07,PR2ME-PIL-QTY-59-HOP-3210-01-07,,,TRUE,FALSE,FALSE,,,,
73,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-06,3211-HP-001,Pebble Crusher Isolation Gate Hydraulic Pack,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE,,PIL(MCC15),,,"①MEC: waiting for first filling oil to the motor to complete the HOP 
②MEC: pending the delivery of additional flexible hoses from vendor INTECH. NFCCHN-TECHQ-001952




等待INTECH厂家重新发货，暂无到货时间（PIL采购部：TQ-1952，业主仍在询价，计划本周完成询价）","
4月10日：等待INTECH厂家重新发货，暂无到货时间（PIL采购部：TQ-1952，Reservation 0006827367 issued. SRN TBA）
HOP注油后提交(PR2ME-3200-PIL-QTY-HOP-3210-01-06)",N/A,PR2ME-PIL-QTY-65-HOP-3210-01-06,,,,,N/A,,A - Proceed,2026/4/20,Partial,2026/4/20,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-06,,,PR2ME-PIL-QTY-65-HOP-3210-01-06,FALSE,FALSE,TRUE,,,,
74,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-05,3211-GA-002,Pebble Crusher Transfer Bin Feeder 2 Isolation Gate,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-36d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3210-01-05,N/A,N/A,,,A - Proceed,2026/4/21,N/A,,N/A,,Subsystem C1C Ready,2026/4/21,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-05,PR2ME-PIL-QTY-59-HOP-3210-01-05,,,TRUE,FALSE,FALSE,,,,
75,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-04,3211-GA-001,Pebble Crusher Transfer Bin Feeder 1 Isolation Gate,16-Mar-2026,20-Apr-2026,16-Mar-2026,-35,17,(D:-35d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3210-01-04,N/A,N/A,,,A - Proceed,2026/4/20,N/A,,N/A,,Subsystem C1C Ready,2026/4/20,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-04,PR2ME-PIL-QTY-59-HOP-3210-01-04,,,TRUE,FALSE,FALSE,,,,
76,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-03,3211-FE-007,Pebble Crushing Belt Feeder 1,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+ELE+INS,,PIL(MCC15),,,"①MEC: 3223-CV-012/013 canopies ETA 27 May. PO 3001714964,SRN-1824
②MEC: final batch of Conveyor Guardings ETA 28 May.







1.(3223-CV-012/013)防雨罩预计5月27日到货，PO 3001714964,SRN-1824）；
2.皮带围栏未安装，最后一批预计5月28日到货","所属RQI（PR2ME-3200-PIL-QTY-RQI-30085）A类尾项未关闭：皮带防雨罩未安装（11号皮带(3215-CV-011)预计5月3日安装完成，12/13号皮带(3223-CV-012/013)防雨罩预计5月27日到货，PO 3001714964,SRN-1824）；
皮带围栏未安装，最后一批预计5月28日到货
关闭可提交RQI（PR2ME-3200-PIL-QTY-30085），RQI签字后提交HOP包。
尾项现场已关闭，等待业主平台更新尾项后提交验收资料。",N/A,"电气：
计划4月29日子系统RQI现场报验

仪表：
PR2ME-PIL-QTY-70-HOP-3210-01-03已签字待上传
",,,,,N/A,,,,,,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-03,,,,FALSE,FALSE,FALSE,,,,
77,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-02,3211-BN-005,Pebble Crushing Tramp Metal Bunker,16-Mar-2026,1-Dec-2025,16-Mar-2026,105,49,(G:105d) (C),MEC,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-3200-PIL-QTY-10-HOP-0001,N/A,N/A,,,A - Proceed,2025/10/23,N/A,,N/A,,Subsystem C1C Ready,2025/10/23,Subsystem C1C Ready,2025/10/23,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-02,,,,FALSE,FALSE,FALSE,,,,
78,Process,3210-01,Train 1,LSU-CC-P-21,3210-01-01,3211-BN-009,Pebble Crusher Transfer Bin,16-Mar-2026,27-Apr-2026,16-Mar-2026,-42,18,(D:-42d),MEC+INS,,PIL(MCC15),,27-Mar-2026,,3211-BN-009为结构料仓。结构料仓已报验完成，等待A类尾项关闭，A类尾项（提供安全标识牌，需要安装人孔门），关闭后提交RQI（PR2ME-3200-PIL-QTY-RQI-30088）,N/A,PR2ME-PIL-QTY-70-HOP-3210-01-01,,,,,N/A,,A - Proceed,2026/4/22,Partial,2026/4/22,,,Grinding,LSU-CC-P-21 Pebble Crushing Feed,,TRUE,3210-01-01,,,PR2ME-PIL-QTY-70-HOP-3210-01-01,FALSE,FALSE,TRUE,,,,
79,Process,3000-21,BOP,LSU-CC-P-56,3000-21-01,4140-SA-001,Cross Belt Sampler Vendor Package,,,,0,,,,,PIL(MCC15),,,,此设备已取消,N/A,"电气：计划6月6日子系统RQI现场验收

仪表：N/A",,,,,N/A,,,,,,,,Plant Services,LSU-CC-P-56 Sampling Systems,,TRUE,3000-21-01,,,,FALSE,FALSE,FALSE,,,,
80,Process,2120-90,BOP,LSU-CR-P-04,2120-90-09,"2121-HT-003-010, 028",Surge Pile 2 Maintenance Trolleys,23-Feb-2026,27-Apr-2026,23-Feb-2026,-63,18,(Non-Critical) (D:-63d),MEC+ELE,,PIL(MCC7),,,,PR2ME-PIL-QTY-59-HOP-2120-90-09,N/A,"电气：PR2ME-PIL-QTY-65-HOP-2120-90-09，预计5月1日提交

仪表：N/A",,,A - Proceed,2026/3/16,N/A,,,,Partial,2026/3/16,Partial,2026/3/16,Plant Services,LSU-CR-P-42 Crushed Ore Surge Pile 2 And Conveying Balance of Plant,,TRUE,2120-90-09,PR2ME-PIL-QTY-59-HOP-2120-90-09,,,TRUE,FALSE,FALSE,1,0,,
81,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-08,2230-HT-206,Coarse Ore Stockpile 2 Conveyor Head Pulley Maintenance Hoist,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-58d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-08,N/A,PR2ME-PIL-QTY-65-HOP-2120-90-08,,,A - Proceed,2026/3/3,N/A,,A - Proceed,2026/4/22,Subsystem C1C Ready,2026/4/22,Partial,2026/3/3,Crushing & OLC,LSU-CR-P-04 Crushed Ore Surge Pile 2 And Conveying,,TRUE,2120-90-08,PR2ME-PIL-QTY-59-HOP-2120-90-08,,PR2ME-PIL-QTY-65-HOP-2120-90-08,TRUE,FALSE,TRUE,1,0,,
82,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-07,2230-HT-205,Coarse Ore Stockpile 2 Conveyor Discharge Pulley Hoist,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-58d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-07,N/A,PR2ME-PIL-QTY-65-HOP-2120-90-07,,,A - Proceed,2026/3/3,N/A,,A - Proceed,2026/4/22,Subsystem C1C Ready,2026/4/22,Partial,2026/3/3,Crushing & OLC,LSU-CR-P-04 Crushed Ore Surge Pile 2 And Conveying,,TRUE,2120-90-07,PR2ME-PIL-QTY-59-HOP-2120-90-07,,PR2ME-PIL-QTY-65-HOP-2120-90-07,TRUE,FALSE,TRUE,1,0,,
83,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-04,2230-HT-202~203,Coarse Ore Stockpile 2 Conveyor Carriage and Tower Hoists,23-Feb-2026,20-Apr-2026,23-Feb-2026,-56,17,(Important) (D:-58d) (C),MEC+ELE,,PIL(MCC7),UPLOADED TO ACONEX,5-Apr-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-04,N/A,PR2ME-PIL-QTY-65-HOP-2120-90-04,,,A - Proceed,2026/3/3,N/A,,A - Proceed,2026/4/22,Subsystem C1C Ready,2026/4/22,Partial,2026/3/3,Crushing & OLC,LSU-CR-P-04 Crushed Ore Surge Pile 2 And Conveying,,TRUE,2120-90-04,PR2ME-PIL-QTY-59-HOP-2120-90-04,,PR2ME-PIL-QTY-65-HOP-2120-90-04,TRUE,FALSE,TRUE,1,0,,
84,Process,2120-90,Train 1,LSU-CR-P-04,2120-90-02,2122-HT-022/023,Surge Pile 2 Discharge Conveyor Bend Pulley Removal Trolleys 1 & 2,23-Feb-2026,13-Apr-2026,23-Feb-2026,-49,16,(D:-53d) (C),MEC,,PIL(MCC7),UPLOADED TO ACONEX,22-Mar-2026,,PR2ME-PIL-QTY-59-HOP-2120-90-02,N/A,N/A,Manual Hoist,,A - Proceed,2026/4/17,N/A,,N/A,,Subsystem C1C Ready,2026/4/17,Subsystem C1C Ready,2026/4/17,Crushing & OLC,LSU-CR-P-04 Crushed Ore Surge Pile 2 And Conveying,,TRUE,2120-90-02,PR2ME-PIL-QTY-59-HOP-2120-90-02,,,TRUE,FALSE,FALSE,0,0,,
