查找,,,,,,,,,,,,,,,,,365,"Total Subsystem QTY (Week 20, 21 and 22)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/.,,,,,,,,,,,,,,,,,81,Uploaded QTY(uploaded/canceled/N/A),,,,,,,RCC Verification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Master List - 3-Week Lookahead
February 2nd, 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"3WLA on Weeks: 6, 7, 8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems 3WLA,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Received Last Week,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Forecasted Next Week,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Delayed from Last week,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,Total Subsytems Next Week,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,System Number,Train,LSU,Subsystem Number,Component Number,Subsystem Name,Baseline,Forecast,Forecast,Diff,Forecast Week,Schedule Flag,Type,HOP Number,PIL,HOP Status ,EST,"Support
(Amman)",Issues (Mechanical), Issues (Piping),Issues (E&I),"PIL
284,Process,3630-11,Train 1,LSU-CC-P-03,3630-11-01,3566-TK-017,CCD Area Fresh Water Tank,2-Mar-2026,20-Apr-2026,2-Mar-2026,-49,17,(Critical) (D:-49d) (C),MEC+PIP+INS,,PIL(MCC7),UPLOADED TO ACONEX,20-Mar-2026,,PR2ME-3500-PIL-QTY-59-HOP-0001,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-01,PR2ME-PIL-QTY-70-HOP-3630-11-01,,,A - Proceed,2026/3/13,A - Proceed,2026/3/19,A - Proceed,2026/4/20,Subsystem C1C Ready,2026/4/20,Partial,2026/3/19,,,,,3630-11-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-11-01,PR2ME-3500-PIL-QTY-59-HOP-0001,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-01,PR2ME-PIL-QTY-70-HOP-3630-11-01,TRUE,TRUE,TRUE,0,1,,
285,Process,3630-11,Train 1,LSU-CC-P-03,3630-11-02,3566-PU-163,CCD Gland Water Ringmain Pump 1 & VSD,2-Mar-2026,20-Apr-2026,2-Mar-2026,-49,17,(Critical) (D:-51d) (C),MEC+PIP+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,15-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3630-11-02,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-02,"PR2ME-PIL-QTY-65-HOP-3630-11-02
PR2ME-PIL-QTY-70-HOP-3630-11-02",,,A - Proceed,2026/3/24,A - Proceed,2026/4/7,A - Proceed,2026/4/22,Subsystem C1C Ready,2026/4/22,Partial,2026/4/7,,,,,3630-11-02,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-11-02,PR2ME-PIL-QTY-59-HOP-3630-11-02,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-02,"PR2ME-PIL-QTY-65-HOP-3630-11-02
PR2ME-PIL-QTY-70-HOP-3630-11-02",TRUE,TRUE,TRUE,1,1,,
286,Process,3630-11,Train 1,LSU-CC-P-03,3630-11-03,3566-PU-164,CCD Gland Water Ringmain Pump 2 & VSD,2-Mar-2026,13-Apr-2026,2-Mar-2026,-42,16,(Critical) (D:-44d) (C),MEC+PIP+ELE+INS,,PIL(MCC7),UPLOADED TO ACONEX,15-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3630-11-03,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-03,"PR2ME-PIL-QTY-65-HOP-3630-11-03
PR2ME-PIL-QTY-70-HOP-3630-11-03",,,A - Proceed,2026/3/24,A - Proceed,2026/4/7,A - Proceed,2026/4/15,Subsystem C1C Ready,2026/4/15,Subsystem C1C Ready,2026/4/15,,,,,3630-11-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-11-03,PR2ME-PIL-QTY-59-HOP-3630-11-03,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-03,"PR2ME-PIL-QTY-65-HOP-3630-11-03
PR2ME-PIL-QTY-70-HOP-3630-11-03",TRUE,TRUE,TRUE,1,1,,
287,Process,3630-11,Train 1,LSU-CC-P-03,3630-11-04,,CCD Gland Water Ringmain Distribution Header,2-Mar-2026,4-May-2026,2-Mar-2026,-63,19,(Critical) (D:-64d) (C),PIP+INS,,PIL(MCC7),UPLOADED TO ACONEX,17-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-04,PR2ME-PIL-QTY-70-HOP-3630-11-04,,,N/A,,A - Proceed,2026/4/17,A - Proceed,2026/5/5,Subsystem C1C Ready,2026/5/5,Partial,2026/4/17,,,,,3630-11-04,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-11-04,,PR2ME-PIL-QTY-50-HOP-GWF-3630-11-04,PR2ME-PIL-QTY-70-HOP-3630-11-04,FALSE,TRUE,TRUE,0,1,,
288,Process,3630-12,Train 1,LSU-CC-P-03,3630-12-01,,Fresh Water Feed,2-Mar-2026,11-May-2026,2-Mar-2026,-70,20,(Critical) (D:-70d),PIP+INS,,PIL(MCC7),UPLOADED TO ACONEX,17-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-WF-3630-12-01,PR2ME-PIL-QTY-70-HOP-3630-12-01,,,N/A,,A - Proceed,2026/4/17,A - Proceed,2026/5/13,Subsystem C1C Ready,2026/5/13,Partial,2026/4/17,,,,,3630-12-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-12-01,,PR2ME-PIL-QTY-50-HOP-WF-3630-12-01,PR2ME-PIL-QTY-70-HOP-3630-12-01,FALSE,TRUE,TRUE,0,1,,
289,Process,3630-15,Train 1,LSU-CC-P-03,3630-15-01,3760-PO-002,Storm Water Pond 2,2-Mar-2026,11-May-2026,2-Mar-2026,-70,20,(Important) (D:-70d),INS,,PIL(MCC15),,15-Jun-2026,"E&I: Instrument installation for the Storm Water Pond is currently on hold, pending the issuance of the finalized P&ID drawings.(Feng Weimin)





雨水池仪表，暂不具备工作条件，需设计提供最新的仪表PID图-冯为民",N/A,N/A,"电气：N/A



仪表
问题：
1、仪表设备未报验（376-LIT-0846）

下一步计划：
1、雨水池仪表，暂不具备工作条件，需设计提供最新的仪表PID图",,,N/A,,N/A,,,,,,,,,,,,3630-15-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-15-01,,,,FALSE,FALSE,FALSE,,,,
/.,Process,3630-15,Train 1,LSU-CC-P-03,3630-15-02,3760-PU-003,Storm Water Pond 2 Return Pump,2-Mar-2026,11-May-2026,2-Mar-2026,-70,20,(Important) (D:-70d),MEC+PIP+ELE+INS,,PIL(MCC15),,15-Jun-2026,"①E&I: Pending Electrical drawing issuance for 3760 Storm Water Pond.(Feng Weimin



需设计提供3760雨水池的电气图纸-冯为民","此系统为3760-PU-001,RQI已签字完成。等待MCCR-69签署。",,"电气：
问题：
1、雨水池设备，无图纸，暂无法施工
下一步计划：
1、请业主提供雨水池电气图纸

仪表：
无施工图纸
376-FIT-0842",,,,,,,,,,,,,,,,,3630-15-02,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-15-02,,,,FALSE,FALSE,FALSE,,,,
291,Process,3630-15,Train 1,LSU-CC-P-03,3630-15-03,3760-PU-004,Storm Water Pond 2 Pontoon Pump,2-Mar-2026,11-May-2026,2-Mar-2026,-70,20,(Important) (D:-70d),MEC+ELE+INS,,PIL(MCC15),,15-Jun-2026,"E&I: Pending Electrical drawing issuance for 3760 Storm Water Pond.(Feng Weimin) 




需设计提供3760雨水池的电气图纸-冯为民","此设备暂未安装
",N/A,"电气
问题：
1、需设计提供3760雨水池的电气图纸",,,,,N/A,,,,,,,,,,,,3630-15-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3630-15-03,,,,FALSE,FALSE,FALSE,,,,
,Process,3760-01,Train 1,LSU-CC-P-03,3760-01-01,3765-PU-189,Potable Water Pump,2-Mar-2026,13-Apr-2026,2-Mar-2026,-42,16,(Critical) (D:-46d) (C),MEC+PIP+ELE+INS,,PIL(MCC15),UPLOADED TO ACONEX,19-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3760-01-01,PR2ME-PIL-QTY-50-HOP-POW-3760-01-01,"PR2ME-PIL-QTY-65-HOP-3760-01-01
PR2ME-PIL-QTY-70-HOP-3760-01-01",,2-Air pre-comm,A - Proceed,2026/4/17,A - Proceed,2026/3/31,A - Proceed,2026/4/17,Subsystem C1C Ready,2026/4/17,Partial,2026/4/17,,,,,3760-01-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-01-01,PR2ME-PIL-QTY-59-HOP-3760-01-01,PR2ME-PIL-QTY-50-HOP-POW-3760-01-01,"PR2ME-PIL-QTY-65-HOP-3760-01-01
PR2ME-PIL-QTY-70-HOP-3760-01-01",TRUE,TRUE,TRUE,,,,
293,Process,3760-01,Train 1,LSU-CC-P-03,3760-01-03,,Regrind and Rougher Potable Water Distribution,2-Mar-2026,27-Apr-2026,2-Mar-2026,-56,18,(Critical) (D:-59d) (C),PIP+INS,,PIL(MCC15),UPLOADED TO ACONEX,25-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-01-03,PR2ME-PIL-QTY-70-HOP-3760-01-03,,,N/A,,A - Proceed,2026/4/30,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/30,Partial,2026/4/6,,,,,3760-01-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-01-03,,PR2ME-PIL-QTY-50-HOP-POW-3760-01-03,PR2ME-PIL-QTY-70-HOP-3760-01-03,FALSE,TRUE,TRUE,,,,
294,Process,3760-01,Train 1,LSU-CC-P-03,3760-01-04,,Mill Area Potable Water Distribution,2-Mar-2026,6-Apr-2026,2-Mar-2026,-35,15,(Critical) (D:-35d) (C),PIP+INS,,PIL(MCC7&15),UPLOADED TO ACONEX,10-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-01-04,PR2ME-PIL-QTY-70-HOP-3760-01-04,,2-Air pre-comm,N/A,,A - Proceed,2026/4/6,A - Proceed,2026/3/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,,,,,3760-01-04,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-01-04,,PR2ME-PIL-QTY-50-HOP-POW-3760-01-04,PR2ME-PIL-QTY-70-HOP-3760-01-04,FALSE,TRUE,TRUE,0,1,,
295,Process,3760-03,Train 1,LSU-CC-P-03,3760-03-01,,TK-015 Emergency Eyewash/Showers,2-Mar-2026,13-Apr-2026,2-Mar-2026,-42,16,(Non-Critical) (D:-42d) (C),PIP,,PIL(MCC7),UPLOADED TO ACONEX,7-Apr-2026,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-03-01,N/A,,,N/A,,A - Proceed,2026/4/13,N/A,,Subsystem C1C Ready,2026/4/13,Subsystem C1C Ready,2026/4/13,,,,,3760-03-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-03-01,,PR2ME-PIL-QTY-50-HOP-POW-3760-03-01,,FALSE,TRUE,FALSE,0,0,,
296,Process,3760-03,Train 1,LSU-CC-P-03,3760-03-02,,CCD Thickening Underflow Level & Central Structure Emergency Eyewash/Showers,2-Mar-2026,4-May-2026,2-Mar-2026,-63,19,(Non-Critical) (D:-63d) (C),PIP+INS,,PIL(MCC7),UPLOADED TO ACONEX,,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-03-02,PR2ME-PIL-QTY-70-HOP-3760-03-02,,,N/A,,A - Proceed,2026/4/6,A - Proceed,2026/5/4,Subsystem C1C Ready,2026/5/4,Partial,2026/4/6,,,,,3760-03-02,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-03-02,,PR2ME-PIL-QTY-50-HOP-POW-3760-03-02,PR2ME-PIL-QTY-70-HOP-3760-03-02,FALSE,TRUE,TRUE,0,1,,
297,Process,3760-03,Train 1,LSU-CC-P-03,3760-03-03,,Lime & Flocculant Area Emergency Eyewash/Showers,2-Mar-2026,27-Apr-2026,2-Mar-2026,-56,18,(Non-Critical) (D:-58d) (C),PIP,,PIL(MCC7),UPLOADED TO ACONEX,17-Apr-2026,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-03-03,N/A,,,N/A,,A - Proceed,2026/4/29,N/A,,Subsystem C1C Ready,2026/4/29,,,,,,,3760-03-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3760-03-03,,PR2ME-PIL-QTY-50-HOP-POW-3760-03-03,,FALSE,TRUE,FALSE,0,0,,
298,Process,3160-02,Train 1,LSU-CC-P-03,3160-02-01,3167-ME-349,Line 3 Mill Cooling Water Refill Skid,2-Mar-2026,9-Mar-2026,2-Mar-2026,-7,11,(Important) (D:-10d) (C),MEC+PIP,,PIL(MCC15),UPLOADED TO ACONEX,9-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-02-01,PR2ME-PIL-QTY-50-HOP-POW-3160-02-01,N/A,,1-Mill pre-comm,A - Proceed,2026/4/13,A - Proceed,2026/3/11,N/A,,Subsystem C1C Ready,2026/4/13,Subsystem C1C Ready,2026/4/13,,,,,3160-02-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-02-01,PR2ME-PIL-QTY-59-HOP-3160-02-01,PR2ME-PIL-QTY-50-HOP-POW-3160-02-01,,TRUE,TRUE,FALSE,,,,
299,Process,3160-05,Train 1,LSU-CC-P-03,3160-05-01,3167-ME-345,SAG Mill 3 Cooling Water Circulation Pump Skid,2-Mar-2026,9-Mar-2026,2-Mar-2026,-7,11,(Important) (D:-10d) (C),MEC+ELE,,PIL(MCC15),UPLOADED TO ACONEX,6-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-05-01,N/A,PR2ME-PIL-QTY-65-HOP-3160-05-01,,1-Mill pre-comm,A - Proceed,2026/4/9,N/A,,A - Proceed,2026/3/12,Subsystem C1C Ready,2026/4/9,Subsystem C1C Ready,2026/4/9,,,,,3160-05-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-05-01,PR2ME-PIL-QTY-59-HOP-3160-05-01,,PR2ME-PIL-QTY-65-HOP-3160-05-01,TRUE,FALSE,TRUE,,,,
300,Process,3160-05,Train 1,LSU-CC-P-03,3160-05-02,,SAG Mill 3 Cooling Water,2-Mar-2026,9-Mar-2026,2-Mar-2026,-7,11,(Important) (D:-9d) (C),PIP+INS,,PIL(MCC15),UPLOADED TO ACONEX,9-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-KC-3160-05-02,PR2ME-PIL-QTY-70-HOP-3160-05-02,,1-Mill pre-comm,N/A,,A - Proceed,2026/3/11,A - Proceed,2026/3/5,Subsystem C1C Ready,2026/3/11,Subsystem C1C Ready,2026/3/11,,,,,3160-05-02,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-05-02,,PR2ME-PIL-QTY-50-HOP-KC-3160-05-02,PR2ME-PIL-QTY-70-HOP-3160-05-02,FALSE,TRUE,TRUE,,,,
301,Process,3160-05,Train 1,LSU-CC-P-03,3160-05-03,3167-CLL-311/312/313,"SAG Mill 3 Cooling Water Chiller 1, 2, & 3",2-Mar-2026,9-Mar-2026,2-Mar-2026,-7,11,(Important) (D:-11d) (C),MEC+PIP+ELE+INS,,PIL(MCC15),UPLOADED TO ACONEX,9-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-05-03,PR2ME-PIL-QTY-50-HOP-KC-3160-05-03,"PR2ME-PIL-QTY-65-HOP-3160-05-03
PR2ME-PIL-QTY-70-HOP-3160-05-03",,1-Mill pre-comm,A - Proceed,2026/3/11,A - Proceed,2026/3/13,A - Proceed,2026/3/12,Subsystem C1C Ready,2026/3/13,Subsystem C1C Ready,2026/3/13,,,,,3160-05-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-05-03,PR2ME-PIL-QTY-59-HOP-3160-05-03,PR2ME-PIL-QTY-50-HOP-KC-3160-05-03,"PR2ME-PIL-QTY-65-HOP-3160-05-03
PR2ME-PIL-QTY-70-HOP-3160-05-03",TRUE,TRUE,TRUE,,,,
302,Process,3160-06,Train 1,LSU-CC-P-03,3160-06-01,3167-ME-347,Ball Mill 5 Cooling Water Circulation Pump Skid,2-Mar-2026,9-Mar-2026,2-Mar-2026,-7,11,(Important) (D:-11d) (C),MEC+ELE,,PIL(MCC15),UPLOADED TO ACONEX,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-06-01,N/A,PR2ME-PIL-QTY-65-HOP-3160-06-01,,1-Mill pre-comm,A - Proceed,2026/4/9,N/A,,A - Proceed,2026/3/14,Subsystem C1C Ready,2026/4/9,Subsystem C1C Ready,2026/4/9,,,,,3160-06-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-06-01,PR2ME-PIL-QTY-59-HOP-3160-06-01,,PR2ME-PIL-QTY-65-HOP-3160-06-01,TRUE,FALSE,TRUE,,,,
303,Process,3160-06,Train 1,LSU-CC-P-03,3160-06-02,,Ball Mill 5 Cooling Water,2-Mar-2026,16-Mar-2026,2-Mar-2026,-14,12,(Important) (D:-19d) (C),PIP+INS,,PIL(MCC15),UPLOADED TO ACONEX,12-Mar-2026,,N/A,PR2ME-PIL-QTY-50-HOP-KC-3160-06-02,PR2ME-PIL-QTY-70-HOP-3160-06-02,,1-Mill pre-comm,N/A,,A - Proceed,2026/3/21,A - Proceed,2026/4/6,Subsystem C1C Ready,2026/4/6,Subsystem C1C Ready,2026/4/6,,,,,3160-06-02,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-06-02,,PR2ME-PIL-QTY-50-HOP-KC-3160-06-02,PR2ME-PIL-QTY-70-HOP-3160-06-02,FALSE,TRUE,TRUE,,,,
304,Process,3160-06,Train 1,LSU-CC-P-03,3160-06-03,3167-CLL-321/322,Ball Mill 5 Cooling Water Chiller 1 & 2,2-Mar-2026,13-Apr-2026,2-Mar-2026,-42,16,(Critical) (D:-46d) (C),MEC+PIP+ELE+INS,,PIL(MCC15),UPLOADED TO ACONEX,12-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-06-03,PR2ME-PIL-QTY-50-HOP-KC-3160-06-03,"PR2ME-PIL-QTY-65-HOP-3160-06-03
PR2ME-PIL-QTY-70-HOP-3160-06-03",,1-Mill pre-comm,A - Proceed,2026/3/9,A - Proceed,2026/3/13,A - Proceed,2026/4/17,Subsystem C1C Ready,2026/4/17,Partial,2026/3/13,,,,,3160-06-03,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-06-03,PR2ME-PIL-QTY-59-HOP-3160-06-03,PR2ME-PIL-QTY-50-HOP-KC-3160-06-03,"PR2ME-PIL-QTY-65-HOP-3160-06-03
PR2ME-PIL-QTY-70-HOP-3160-06-03",TRUE,TRUE,TRUE,,,,
305,Process,3160-07,Train 1,LSU-CC-P-03,3160-07-01,3167-CLL-001,Spare Cooling Water Chiller,2-Mar-2026,13-Apr-2026,2-Mar-2026,-42,16,(Critical) (D:-46d) (C),MEC+PIP+ELE+INS,,PIL(MCC15),UPLOADED TO ACONEX,10-Mar-2026,,PR2ME-PIL-QTY-59-HOP-3160-07-01,PR2ME-PIL-QTY-50-HOP-KC-3160-07-01,"PR2ME-PIL-QTY-65-HOP-3160-07-01
PR2ME-PIL-QTY-70-HOP-3160-07-01",,1-Mill pre-comm,A - Proceed,2026/3/9,A - Proceed,2026/3/13,A - Proceed,2026/4/17,Subsystem C1C Ready,2026/4/17,Partial,2026/3/13,,,,,3160-07-01,TRUE,Plant Services,LSU-CC-P-03 Concentrator Utilities,,TRUE,3160-07-01,PR2ME-PIL-QTY-59-HOP-3160-07-01,PR2ME-PIL-QTY-50-HOP-KC-3160-07-01,"PR2ME-PIL-QTY-65-HOP-3160-07-01
PR2ME-PIL-QTY-70-HOP-3160-07-01",TRUE,TRUE,TRUE,,,,
306,,3600,,LSU-CC-P-43,,,Concentrator Utilities BOP,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,TRUE,TRUE,TRUE,,,,
307,Process,3630-08,BOP,LSU-CC-P-43,3630-08-05,,Regrind Area Gland Water Distribution Header BOP,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-GWP-3630-08-05,N/A,,,,,A - Proceed,2026/5/6,N/A,,Partial,2026/5/6,,,,,,,3630-08-05,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3630-08-05,,PR2ME-PIL-QTY-50-HOP-GWP-3630-08-05,,TRUE,TRUE,FALSE,,,,
308,Process,3630-10,BOP,LSU-CC-P-43,3630-10-03,3166-PU-035/036/037,"Line 4 Cyclone Feed Pumps Gland Water Pumps 1, 2, & 3",2-Mar-2026,4-May-2026,2-Mar-2026,-63,19,(Non-Critical) (D:-63d) (C),MEC+PIP+ELE+INS,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3630-10-03,PR2ME-PIL-QTY-50-HOP-GWP-3630-10-03,"PR2ME-PIL-QTY-65-HOP-3630-10-03
PR2ME-PIL-QTY-70-HOP-3630-10-03",,,A - Proceed,2026/5/4,A - Proceed,2026/3/16,A - Proceed,2026/4/17,Subsystem C1C Ready,2026/5/4,Partial,2026/3/16,,,,,3630-10-03,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3630-10-03,PR2ME-PIL-QTY-59-HOP-3630-10-03,PR2ME-PIL-QTY-50-HOP-GWP-3630-10-03,"PR2ME-PIL-QTY-65-HOP-3630-10-03
PR2ME-PIL-QTY-70-HOP-3630-10-03",TRUE,TRUE,TRUE,,,,
309,Process,3760-01,BOP,LSU-CC-P-43,3760-01-05,,Mill Area Potable Water Distribution BOP,,13-Apr-2026,,-46125,16,(D:-138d) (C),PIP,,PIL(MCC7&15),UPLOADED TO ACONEX,7-Apr-2026,,N/A,PR2ME-PIL-QTY-50-HOP-POW-3760-01-05,N/A,,2-Air pre-comm,N/A,,A - Proceed,2026/4/13,N/A,,Subsystem C1C Ready,2026/4/13,Subsystem C1C Ready,2026/4/13,,,,,3760-01-05,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3760-01-05,,PR2ME-PIL-QTY-50-HOP-POW-3760-01-05,,FALSE,TRUE,FALSE,0,0,,
310,Process,3160-01,BOP,LSU-CC-P-43,3160-01-01,3167-ME-451,Line 4 Mill Cooling Water Refill Skid,,,,0,,,MEC+PIP+ELE,,PIL(MCC15),UPLOADED TO ACONEX,,,PR2ME-PIL-QTY-59-HOP-3160-01-01,PR2ME-PIL-QTY-50-HOP-POW-3160-01-01,N/A,"no ELE works, 3167-PU-451 is powered from 3167-PU-449.
Ref: PR2ME-PIL-QTY-65-HOP-3160-04-01",,A - Proceed,2026/4/10,A - Proceed,2026/4/15,N/A,,Subsystem C1C Ready,2026/4/15,Partial,2026/4/15,,,,,3160-01-01,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3160-01-01,PR2ME-PIL-QTY-59-HOP-3160-01-01,PR2ME-PIL-QTY-50-HOP-POW-3160-01-01,,TRUE,TRUE,FALSE,,,,
311,Process,3160-03,BOP,LSU-CC-P-43,3160-03-01,3167-ME-447,SAG Mill 4 Cooling Water Circulation Pump Skid,,,,0,,,MEC+ELE+INS,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3160-03-01,N/A,"电气：
无A类尾项，计划5月16日递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3160-03-01",,,A - Proceed,2026/4/10,N/A,,,,Partial,2026/4/10,Partial,2026/4/10,,,,,3160-03-01,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3160-03-01,PR2ME-PIL-QTY-59-HOP-3160-03-01,,,TRUE,FALSE,FALSE,,,,
312,Process,3160-03,BOP,LSU-CC-P-43,3160-03-02,,SAG Mill 4 Cooling Water,,,,0,,,,,PIL(MCC15),,,,,PR2ME-PIL-QTY-50-HOP-KC-3160-03-02,"仪表：
1个A类尾项，计划5月16日关闭
计划5月18日HOP包递交至阿曼审核
PR2ME-PIL-QTY-70-HOP-3160-03-02 

电气：N/A",,,,,A - Proceed,2026/4/13,,,Partial,2026/4/13,Partial,2026/4/13,,,,,3160-03-02,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3160-03-02,,PR2ME-PIL-QTY-50-HOP-KC-3160-03-02,,TRUE,TRUE,FALSE,,,,
313,Process,3160-03,BOP,LSU-CC-P-43,3160-03-03,3167-CLL-411/412/413,SAG Mill 4 Cooling Water Chillers,,,,0,,,MEC+PIP+ELE+INS,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3160-03-03,PR2ME-PIL-QTY-50-HOP-KC-3160-03-03,"电气：
5月13日子HOP包已递交至阿曼审核
PR2ME-PIL-QTY-65-HOP-3160-03-03

仪表：PR2ME-PIL-QTY-70-HOP-3160-03-03",,,A - Proceed,2026/3/31,A - Proceed,2026/4/15,,,Partial,2026/4/15,Partial,2026/4/15,,,,,3160-03-03,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3160-03-03,PR2ME-PIL-QTY-59-HOP-3160-03-03,PR2ME-PIL-QTY-50-HOP-KC-3160-03-03,PR2ME-PIL-QTY-70-HOP-3160-03-03,TRUE,TRUE,FALSE,,,,
314,Process,3160-04,BOP,LSU-CC-P-43,3160-04-01,3167-ME-449,Ball Mill 6 Cooling Water Circulation Pump Skid,,,,0,,,MEC+ELE+INS,,PIL(MCC15),,,,PR2ME-PIL-QTY-59-HOP-3160-04-01,N/A,"仪表：计划6月6日子系统RQI现场验收

电气：PR2ME-PIL-QTY-65-HOP-3160-04-01",,,A - Proceed,2026/4/2,N/A,,,,Partial,2026/4/2,Partial,2026/4/2,,,,,3160-04-01,TRUE,Plant Services,LSU-CC-P-43 Concentrator Utilities Balance of Plant,,TRUE,3160-04-01,PR2ME-PIL-QTY-59-HOP-3160-04-01,,PR2ME-PIL-QTY-65-HOP-3160-04-01,TRUE,FALSE,FALSE,,,,
